srcdetail,happendate,roadtype,happentime,road,areaNm,y1,modDttm,x1,comment,region,direction,datetime,hash,upload,UID
無,2024/01/27,交通障礙,14:46:00,,中山高速公路-國道１號,22.661142,2024-01-27 15:08:20.25,120.33101,北上在363.7公里過鼎金系統交流道 外 2-3米長麻繩有尖銳鉤子,S,北上,2024/01/27-14:46:00,6c93e9081690081352deaaf790c29943,True,11301270027-1
熱心聽眾,2024/01/27,交通障礙,15:08:00,,機場支線-國道２號,24.98269,2024-01-27 15:08:58.31,121.28318,西行在13.3公里.南桃園前.外路肩.掉落物.通知,N,西行,2024/01/27-15:08:00,d41f27db4f5a46ec3f85b9e84409e689,True,11301270157-0
公路局中區養護工程分局,2024/01/27,交通障礙,14:48:00,,(西濱快速)-台61線,24.39203,2024-01-27 15:09:50.207,120.60283,"北上在136.3公里大安-大甲 內 紅色繩子
(已排除)",M,北上,2024/01/27-14:48:00,471fc57cfbc069a9648bfc4c33e44723,True,11301270151-0
內湖分局,2024/01/27,阻塞,15:11:00,,,25.09108,2024-01-27 15:12:19.263,121.5598,舊宗路一段往南(民權東路~南京東路).賣場週邊車多回堵,N,無,2024/01/27-15:11:00,9af19db3724b49de2d0422272d0bf60a,True,11301270158-0
公路局中區養護工程分局,2024/01/27,交通障礙,15:12:00,,(西濱快速)-台61線,24.08753,2024-01-27 15:13:01.03,120.42721,北上在176公里鹿港-線西 內 紅色箱子(已派員前往處理),M,北上,2024/01/27-15:12:00,088eeccc0f85aec72b7fa5b3ff3b739f,True,11301270159-0
熱心聽眾,2024/01/27,交通障礙,15:12:00,,中山高速公路-國道１號,23.97318,2024-01-27 15:13:19.517,120.50614,南下在208.7公里埔鹽系統-員林    外    輪胎皮,M,南下,2024/01/27-15:12:00,7f2cfba52e52d81575a94802b192f528,True,11301270049-2
熱心聽眾,2024/01/27,交通障礙,15:13:00,,福爾摩沙高速公路-國道３號,23.023298,2024-01-27 15:14:27.48,120.326355,南下在351.5公里新化休息站過後    外    鋁梯,S,南下,2024/01/27-15:13:00,bf39df029668d990470c70d9812aa1e0,True,11301270050-2
無,2024/01/27,交通障礙,15:16:00,,福爾摩沙高速公路-國道３號,23.023298,2024-01-27 15:17:06.393,120.326355,南下在351.5公里過新化休息站 中 1鋁梯掉落,S,南下,2024/01/27-15:16:00,6f9085a703f3596d013a5b6a85e3ad59,True,11301270032-1
無,2024/01/27,事故,15:12:00,,中山高速公路-國道１號,22.88097,2024-01-27 15:17:44.52,120.27846,"南下在338.2公里近路竹交流道  2小客車追撞,占用內側車道,來源4隊",S,南下,2024/01/27-15:12:00,64dcc4a49b97ea3629f64ba8e280bf77,True,11301270031-1
熱心聽眾,2024/01/27,交通障礙,15:19:00,,(西濱快速)-台61線,24.05675,2024-01-27 15:20:14.26,120.40876,北上在180公里彰化福興路段     中    漏勺,M,北上,2024/01/27-15:19:00,69a3ba3f705b70d3df9836b2a21397cc,True,11301270051-2
無,2024/01/27,交通障礙,15:19:00,,中山高速公路-國道１號,23.002058,2024-01-27 15:20:14.527,120.248085,南下在324公里近大灣交流道 外 布鉤繩掉落,S,南下,2024/01/27-15:19:00,3d8411e71eaf162fbfc52e286a6d8790,True,11301270033-1
無,2024/01/27,事故,15:19:00,,高雄市-新興區,22.629929,2024-01-27 15:20:56.147,120.30673,中山二路X新田路  4自客事故,S,無,2024/01/27-15:19:00,0099838f8efeed4ff7864978d9f6739e,True,11301270034-1
松山分局,2024/01/27,道路施工,15:20:00,市民大道,,0.0,2024-01-27 15:21:56.37,0.0,市民大道往西方向與敦化南路的交叉路口.施工.預計至17時.現場兩名義交指揮,N,無,2024/01/27-15:20:00,14834335e58d697e2a2e94321a5e2ea6,True,11301270160-0
熱心聽眾,2024/01/27,事故,15:19:00,,新北市-永和區,25.008102,2024-01-27 15:22:55.453,121.51675,環河西路一段174巷.2自小事故.後方車多.通知,N,無,2024/01/27-15:19:00,0288399a9be89f0cc9c45154f773027d,True,11301270161-0
無,2024/01/27,事故,15:22:00,,中山高速公路-國道１號,22.668287,2024-01-27 15:22:56.547,120.32956,"北上在362.9公里近鼎金系統交流道  5小客車追撞,占用內側車道 ,來源CCTV",S,北上,2024/01/27-15:22:00,2fefa5d6dbc97d9873cce0be8de4a81a,True,11301270035-1
臺北市警察局交通大隊+中山分局+中正一分局,2024/01/27,道路施工,14:35:00,,,25.09108,2024-01-27 15:27:38.173,121.5598,*1527中正一:員警持續於市民承德、市民中山、市民天津路口加強疏導並保持路口淨空。**1524中山分局:市民大道+中山北路口壅塞車流恢復正常**1439聽眾:造成中山北路~承德路.沿線車多壅塞*.市民大道往西.延平北路~塔城街.施工.車多,N,無,2024/01/27-14:35:00,6b7bb8646bc1ed63adcd38091a5bbc12,True,11301270147-0
公路局北區養護工程分局,2024/01/27,阻塞,15:27:00,,(八里新店)-台64線,25.15011,2024-01-27 15:28:13.557,121.39272,西行.中和往板橋.車多,N,西行,2024/01/27-15:27:00,fc1f9df89563a1b90d018b87228f11d2,True,11301270164-0
新北市政府交通局交控中心,2024/01/27,阻塞,15:28:00,,(八里新店)-台64線,25.15011,2024-01-27 15:28:27.493,121.39272,東向.中和接國3方向.車多,N,東向,2024/01/27-15:28:00,0a771700ff132f75378fb769ca310625,True,11301270165-0
公路局北區養護工程分局,2024/01/27,阻塞,15:28:00,,(特2號道路)-台65線,25.06619,2024-01-27 15:28:57.78,121.43783,"南下.板橋往土城一方向.車多
.土城一出口.車多
.土城一往國三方向.車多",N,南下,2024/01/27-15:28:00,32a20b66334dd35272e454914bf3209e,True,11301270166-0
公路局北區養護工程分局,2024/01/27,阻塞,15:29:00,,(特2號道路)-台65線,25.06619,2024-01-27 15:29:17.827,121.43783,"北上.泰山出口.車多
.泰山往五股交流道.車多",N,北上,2024/01/27-15:29:00,7021048cafc77fbe1173c69da485fa1c,True,11301270167-0
臺北市警察局交通大隊,2024/01/27,阻塞,15:29:00,,,25.09108,2024-01-27 15:30:29.84,121.5598,"民生西路往西.車多
南京西路往西.車多",N,無,2024/01/27-15:29:00,ea7cd34c4a02617cefd44867a797bca6,True,11301270168-0
公路局中區養護工程分局,2024/01/27,交通障礙,15:24:00,,(中投公路)-台63線,24.03191,2024-01-27 15:32:39.163,120.68428,南下在12公里外側車道有風管掉落(已排除),M,南下,2024/01/27-15:24:00,b4ba3add5791267da758e1209391a2da,True,11301270162-0
公路局中區養護工程分局,2024/01/27,交通障礙,15:12:00,,(西濱快速)-台61線,24.08753,2024-01-27 15:32:50.55,120.42721,北上在176公里鹿港-線西 內 紅色箱子(已排除),M,北上,2024/01/27-15:12:00,fd815088be5733db570ceb00eeba6763,True,11301270159-0
熱心聽眾,2024/01/27,交通障礙,14:38:00,,(西濱快速)-台61線,24.39203,2024-01-27 15:33:17.37,120.60283,北上在176公里鹿港-線西       內    紅色箱子,M,北上,2024/01/27-14:38:00,7f62b9ef6ad40ab0ceb8024a71ffcec9,True,11301270045-2
熱心聽眾,2024/01/27,其他,15:32:00,,中山高速公路-國道１號,25.12263,2024-01-27 15:33:58.333,121.73558,北上.大業隧道前.內.自小3029搖搖晃晃+打雙黃燈行駛,N,北上,2024/01/27-15:32:00,cbd8acbb5bb2fa53c7720df59c976616,True,11301270169-0
中正二分隊,2024/01/27,道路施工,10:11:00,,,25.09108,2024-01-27 15:34:39.797,121.5598,*1534中正二分隊:結束*.水源路25巷~師大路.進行隔音牆工程.佔用水源路（近師大路）內側1線道、以及水快下師大路匝道外側1線道.現場有交維設備及義交5名指揮疏導.目前水快往北下師大路匝道車流較大.請駕駛人提前改道（減速）慢行.預計施工至16:00,N,無,2024/01/27-10:11:00,bf9d9a83dcdfe27024672e57a48ba67b,True,11301270074-0
直二分隊,2024/01/27,阻塞,15:34:00,,,25.09108,2024-01-27 15:35:15.26,121.5598,年貨大街週邊：民生西路、重慶北路、南京西路、延平北路.車流量大.行車緩慢,N,無,2024/01/27-15:34:00,a4636bf09413cd7b81f09e2c6a11e0fe,True,11301270170-0
熱心聽眾,2024/01/27,其他,15:40:00,,(台西古坑)-台78線,23.65638,2024-01-27 15:41:22.38,120.47845,東向在33公里到34公里之間斗南路段    內     貓咪往生,M,東向,2024/01/27-15:40:00,da3d4a818bed9ecd553d1d76aeed7a34,True,11301270052-2
熱心聽眾,2024/01/27,阻塞,15:40:00,,,25.09108,2024-01-27 15:41:46.563,121.5598,市民大道往西+金山南路.路口未淨空.通知,N,無,2024/01/27-15:40:00,a004b6e7786e2369acec050178ca7e67,True,11301270171-0
公路局北區養護工程分局,2024/01/27,阻塞,15:43:00,,(特2號道路)-台65線,25.06619,2024-01-27 15:43:17.793,121.43783,北上.泰山新五路往國1.車多,N,北上,2024/01/27-15:43:00,24ae72de4d90e54654bce6a2243cb22d,True,11301270172-0
新北市政府交通局交控中心,2024/01/27,事故,15:42:00,,(八里新店)-台64線,25.06996,2024-01-27 15:44:11.087,121.45755,西行在13.1公里.過三重交流道.事故,N,西行,2024/01/27-15:42:00,c9de3aeb17c9dcc34d5933850b49b5b6,True,11301270173-0
熱心聽眾+北控,2024/01/27,交通障礙,15:08:00,,機場支線-國道２號,24.98269,2024-01-27 15:44:44.847,121.28318,西行在13.3公里*1544北控:排除*.南桃園前.外路肩.掉落物.通知,N,西行,2024/01/27-15:08:00,e6fa022011f740be572e61fb058e0a46,True,11301270157-0
新北市政府交通局交控中心,2024/01/27,阻塞,15:44:00,,新北市-五股區,25.096148,2024-01-27 15:45:07.143,121.43321,成泰路四段往五股.車多,N,無,2024/01/27-15:44:00,b32662c9ea0ec1ac392f7116dd4e768a,True,11301270174-0
無,2024/01/27,交通障礙,15:22:00,,福爾摩沙高速公路-國道３號,23.027643,2024-01-27 15:45:55.57,120.32735,南下在351.5公里過新化休息站 外 1鋁梯掉落//多人回報,S,南下,2024/01/27-15:22:00,48c717c72436f0ed9cc163563dd0925e,True,11301270036-1
公路局中區養護工程分局,2024/01/27,交通障礙,15:25:00,,(西濱快速)-台61線,24.05675,2024-01-27 15:47:46.9,120.40876,北上在180公里彰化福興路段 中 漏勺(已排除),M,北上,2024/01/27-15:25:00,c48c416afecf7b47cf0c94d627fa86e4,True,11301270163-0
熱心聽眾,2024/01/27,阻塞,15:47:00,,,25.09108,2024-01-27 15:48:33.557,121.5598,市民大道往西.沿線車流量大.員警指揮疏導中.建議改道,N,無,2024/01/27-15:47:00,fd61776484fe6d6ba0a8639a692b1113,True,11301270177-0
無,2024/01/27,事故,15:39:00,,188 縣道-縣 188,0.0,2024-01-27 15:49:16.5,0.0,東向台88下大寮交流道出口 平面道路 1小車1大車事故,S,東向,2024/01/27-15:39:00,b1ab0815a28702504c41ce12895be078,True,11301270037-1
熱心聽眾,2024/01/27,道路施工,15:48:00,,,25.09108,2024-01-27 15:49:20.767,121.5598,忠孝東路三段219號~239號.外線2車道.施工,N,無,2024/01/27-15:48:00,365aa4cf30ff76d05c3234e139b90f40,True,11301270178-0
公路局雲嘉南區養護工程分局,2024/01/27,交通障礙,15:46:00,,(台西古坑)-台78線,23.65638,2024-01-27 15:49:37.737,120.47845,東向在33公里到34公里之間內 動物屍體，斗南工務段已於15:49，處理中。,M,東向,2024/01/27-15:46:00,d084137c910288206fcddfce98793b38,True,11301270175-0
熱心聽眾,2024/01/27,交通障礙,15:46:00,,(觀音大溪)-台66線,24.93013,2024-01-27 15:50:26.84,121.20198,西行在19.4公里*15:50北分局：已通知工務段派員處理*.過平鎮二交流道.內.大型保麗龍,N,西行,2024/01/27-15:46:00,f304e63c6c99c9d15db34164946615bb,True,11301270176-0
熱心聽眾,2024/01/27,事故,15:53:00,,,25.09108,2024-01-27 15:53:54.233,121.5598,金山南路往北.仁愛路前.中.3自小事故.通知,N,無,2024/01/27-15:53:00,eb308167455617e29fbdc5eaf3683f04,True,11301270179-0
高速公路局北區交控中心,2024/01/27,事故,15:55:00,,中山高速公路-國道１號,25.06814,2024-01-27 15:55:32.44,121.43,北上在33.7公里.五股前.外.4自小事故,N,北上,2024/01/27-15:55:00,e43998be170ab07e134cfb70376bd9a5,True,11301270180-0
新北市政府交通局交控中心+北分局,2024/01/27,事故,15:42:00,,(八里新店)-台64線,25.06996,2024-01-27 15:59:16.66,121.45755,西行在13.1公里*1559北分局:排除*.過三重交流道.事故,N,西行,2024/01/27-15:42:00,3f19409b8b63ff602f35cd21de23eaa6,True,11301270173-0
新北市政府交通局交控中心,2024/01/27,阻塞,15:59:00,,新北市-三重區,25.062817,2024-01-27 15:59:45.18,121.4871,台1高架、忠孝橋往台北.車多,N,無,2024/01/27-15:59:00,2ca5b9941e09396ae54ddf7c6f8b4104,True,11301270181-0
無,2024/01/27,交通障礙,15:59:00,,福爾摩沙高速公路-國道３號,22.84388,2024-01-27 16:00:06.027,120.38636,北上在374.4公里近田寮交流道 中 1紅色大塑膠籃掉落,S,北上,2024/01/27-15:59:00,85c2b7aa78443bdc79d25438e9969f9c,True,11301270038-1
臺中市警察局交通大隊,2024/01/27,阻塞,16:02:00,,,24.2,2024-01-27 16:03:32.787,120.52,"台灣大道	惠中路-河南路 往東海	車多		
台灣大道 往火車站方向	朝富路 至  惠中路 慢車道	車多
新光遠百	周邊道路	車多",M,無,2024/01/27-16:02:00,9b0af44cf251543f61a94b9e6b049d81,True,11301270053-2
臺中市警察局交通大隊,2024/01/27,道路施工,16:03:00,,,24.2,2024-01-27 16:04:13.72,120.52,"臺灣大道 往火車站方向	東大路前 快車道 內側	施工圍籬擺放 , 目前後方車流正常		
忠明南路 往國光路	過五權南路方向  外側	施工圍籬擺放 , 目前後方車流正常		
中清路 往大雅方向	過文心路 外側	施工圍籬擺放 , 目前後方車流增加趨勢	
台74線松竹路橋下	TWU1鋼梁橫梁施工	雙向全封閉  , 目前後方車流正常",M,無,2024/01/27-16:03:00,86321cedf0327464a3ecf9348997a113,True,11301270054-2
無,2024/01/27,其他,16:04:00,,(台南關廟)-台86線,22.93435,2024-01-27 16:05:30.1,120.22925,東向在5.8公里過台南交流道 路肩 機車雙載誤闖(已停下),S,東向,2024/01/27-16:04:00,0b01a7ab57b14d010761ce0911fedb99,True,11301270039-1
停車場滿場通報,2024/01/27,其他,16:06:00,,,25.09108,2024-01-27 16:06:29.673,121.5598,松山國小地下停車場.已滿場(松山區八德路四段746號),N,無,2024/01/27-16:06:00,98c05b24e8e9086f3c4ae497fada1adb,True,11301270182-0
公路局中區養護工程分局,2024/01/27,阻塞,16:06:00,,快官霧峰-台74線,24.18179,2024-01-27 16:06:34.25,120.72164,東向在22公里到24公里之間松竹-太原       車多,M,東向,2024/01/27-16:06:00,638ecc379cefb392e6c24c3d135a0249,True,11301270055-2
公路局中區養護工程分局,2024/01/27,阻塞,16:05:00,,快官霧峰-台74線,24.18179,2024-01-27 16:06:51.8,120.72164,東向在22公里到24公里之間台74線東向22K至24K松竹至太原路段車多，建議改道平面替代道路行駛，請注意路況並小心駕駛。,M,東向,2024/01/27-16:05:00,55b60771e0ba176d1e3bdafaf4e4fd7f,True,11301270183-0
高速公路局北區交控中心,2024/01/27,事故,16:07:00,,福爾摩沙高速公路-國道３號,25.13978,2024-01-27 16:07:35.11,121.71526,南下.關西服務區出口.2自小事故,N,南下,2024/01/27-16:07:00,459cae44b2efef1cdbc3e30881864150,True,11301270184-0
公路局中區養護工程分局,2024/01/27,交通障礙,16:08:00,,(棲蘭梨山)-台７甲,24.597282,2024-01-27 16:12:24.12,121.5133,"環山所通報：
台七甲線60.9公里，路樹倒塌，目前僅能單線通車，本所於現場前後設置三角錐，提醒用路人安全",M,無,2024/01/27-16:08:00,4467ebf722f56f76f4e1d32d58606c7c,True,11301270056-2
無,2024/01/27,事故,15:22:00,,中山高速公路-國道１號,22.668287,2024-01-27 16:12:32.54,120.32956,"北上在362.9公里近鼎金系統交流道  5小客車追撞,占用內側車道//回堵約6k,來源5隊",S,北上,2024/01/27-15:22:00,b817a98e34154fb5b5a3ec855edf3d44,True,11301270035-1
熱心聽眾,2024/01/27,事故,16:12:00,文心路,,24.17321,2024-01-27 16:14:02.377,120.67549,文心路與向上路的交叉路口文心森林公園附近     機車事故    救護車+員警處理中,M,無,2024/01/27-16:12:00,b04b77804b077614123e026c53672276,True,11301270057-2
公路局中區養護工程分局,2024/01/27,交通管制,06:59:00,,(霧社大禹嶺)-台14甲,24.137272,2024-01-27 16:15:00.0,121.276634,雙向在31公里到33公里之間台14甲線雙向31K至33K武嶺至松雪樓路段，路面(肩)結冰未融限加掛雪鍊通行，該路段急彎崎嶇陡峭，建議採四輪傳動車輛加掛雪鍊通行；武嶺停車場實施總量管制措施，上山車輛排隊耐心等待，請勿超車插隊。【提醒用路人：高山氣候嚴峻變化迅速，管制路段仍視現況機動調整；另依113年合歡山雪季公告事項，下(積)雪或路面結冰時，甲、乙類大客車及超過3.5噸大、小貨車及各類機、慢車(含大型重型機車)，禁止進入管制路段】。,M,雙向,2024/01/27-06:59:00,da81b0435334c4ea94cd6bff735bf3a6,True,11301270017-0
熱心聽眾,2024/01/27,交通障礙,16:15:00,,(特2號道路)-台65線,24.99747,2024-01-27 16:16:02.347,121.44928,北上在5.1公里.過板橋一.中.自小拋錨.通知,N,北上,2024/01/27-16:15:00,2e6751f58e84c550d246e81b426a828d,True,11301270185-0
無,2024/01/27,事故,16:12:00,,中山高速公路-國道１號,23.1866,2024-01-27 16:16:10.773,120.23604,"南下在303.1公里過下營系統交流道  2小客車追撞,占用內側車道,來源4隊",S,南下,2024/01/27-16:12:00,d1fa70d377b0ae292210aa343994d45e,True,11301270040-1
公路局雲嘉南區養護工程分局,2024/01/27,其他,16:13:00,,太保塔塔加-台18線,23.411388,2024-01-27 16:17:08.323,120.65389,雙向在52公里到95公里之間監測山美至自忠沿線部分路段有濃霧，請用路人開啟頭燈降低車速，小心駕駛。 ,S,雙向,2024/01/27-16:13:00,03b33547376322769c4e2e44e6a044f9,True,11301270186-0
無,2024/01/27,事故,16:17:00,,中山高速公路-國道１號,23.19561,2024-01-27 16:19:32.657,120.23637,"南下在302.1公里近麻豆交流道  2小客車追撞,占用內側車道//回堵約1k,來源4隊",S,南下,2024/01/27-16:17:00,6bc722852312e2318b6c814079c1fcee,True,11301270041-1
無,2024/01/27,阻塞,16:20:00,,高雄市-苓雅區,22.623594,2024-01-27 16:21:33.13,120.32091,冬日遊樂園  公園路停車場快滿場  騎乘機車的民眾  請至苓南前路臨時機車停車場停放,S,無,2024/01/27-16:20:00,56f0287c2655c577702bea6345e73a22,True,11301270042-1
公路局中區養護工程分局,2024/01/27,道路施工,16:22:00,,快官霧峰-台74線,24.20027,2024-01-27 16:23:10.18,120.65745,雙向在14公里到17公里之間台74線雙向14K+500至17K+700北屯二至崇德路段，自113年2月2日當日21時30分起至翌日5時30分止，封閉主線全車道及西行潭子入口匝道和東向北屯一入口匝道進行國道1號增設銜接台74線系統交流道工程，請用路人提前改道平面道路，注意路況並小心駕駛。,M,雙向,2024/01/27-16:22:00,a49f001c1060e210a2a21fae687c0f51,True,11301270187-0
